date,SPX,MMM,ACN,AFL,ALL,APTV,AGR,AVT,BBY,BMO,AVGO,CAJ,CBRE,CL,CMI,DELL,EMN,ECL,EW,LLY,FITB,FLR,AJG,G,GVA,HAS,HCA,HSIC,HPE,HLT,INGR,INTC,IBM,IP,JLL,JCI,K,KMB,KSS,LDOS,LECO,MAN,MA,MSFT,NEE,NOK,ONB,ON,OSK,OC,PAYX,PEP,PINC,PFG,PRU,RLGY,RSG,ROK,RCL,CRM,SCHN,SNE,TMUS,TEL,TDC,TXN,AES,HIG,TKR,USB,VFC,V,VOYA,WDC,WY,WIT,WH
2015-05-29,2107.3899,159.08,96.04,62.22,67.32,86.98,,44.01,34.7,61.1,148.07,34.53,38.24,66.79,135.55,,76.77,114.65,130.72,78.9,20.24,56.22,48.45,22.49,35.85,72.13,81.83,141.67,,28.96,81.97,34.46,169.65,51.83,173.23,40.36,62.77,108.86,65.49,42.5,67.21,84.65,92.26,46.86,102.34,7.29,13.61,13.26,50.16,42.36,49.41,96.43,38.32,51.69,84.61,46.95,40.29,122.89,75.98,72.75,17.91,30.92,38.88,69.0,38.94,55.92,13.6,41.11,39.1,43.11,70.43,68.68,45.31,97.36,32.56,12.07,
2015-06-05,2092.8301,157.08,95.4,61.81,66.48,87.32,,43.19,34.53,60.83,143.81,34.08,37.42,65.48,136.19,,77.28,114.01,132.9,78.12,20.84,55.64,47.89,22.49,37.21,72.22,81.28,140.22,,29.39,80.31,31.84,167.4,51.17,170.82,40.22,61.45,105.74,63.42,42.59,67.42,84.78,92.62,46.14,98.77,7.12,14.18,12.93,50.79,40.82,48.43,93.05,37.26,51.88,88.24,45.77,39.85,125.17,78.77,73.55,18.63,30.05,40.24,68.7,39.17,53.79,13.15,41.54,39.1,43.99,70.22,68.37,46.58,94.87,31.46,12.03,
2015-06-12,2094.1101,158.04,96.1,62.57,67.37,87.57,,43.05,34.2,60.26,140.47,33.75,37.29,66.29,137.12,,77.82,114.26,133.58,84.21,21.17,55.06,48.51,21.99,36.75,72.82,82.46,142.16,,28.6,81.52,31.32,166.99,51.15,170.46,40.28,62.13,106.74,62.67,42.33,66.08,87.84,93.77,45.97,99.24,7.13,14.44,12.39,51.83,40.15,47.995,93.74,37.59,52.63,89.24,45.95,40.43,125.87,76.8,71.77,18.51,30.44,39.0,68.81,38.57,53.01,13.35,42.2,38.93,44.78,69.19,69.33,47.22,93.01,32.06,11.69,
2015-06-19,2109.99,158.95,97.02,62.56,66.45,89.16,,42.98,34.95,59.95,142.89,33.62,37.12,66.9,136.14,,80.48,117.17,146.17,82.63,21.04,55.59,49.03,21.8,37.75,76.18,84.4,144.84,,28.09,82.15,32.07,166.99,51.14,172.11,40.14,63.34,108.81,63.81,42.2,63.28,90.3,94.81,46.1,100.96,7.19,14.44,12.51,45.7,40.08,48.1,94.86,38.44,52.5,89.29,45.99,40.33,124.37,79.8,75.0,19.06,29.67,39.16,68.92,38.36,54.51,13.85,42.02,37.78,44.64,70.08,68.69,47.4,91.02,32.57,12.0,
2015-06-26,2101.49,157.09,99.0,63.69,65.83,88.61,,42.09,33.97,61.53,135.15,32.99,37.49,66.5,133.54,,83.75,115.73,146.08,85.85,21.27,54.56,48.17,21.78,36.82,77.69,91.84,145.45,,28.08,82.87,31.02,165.46,48.25,173.92,39.39,63.05,107.9,63.37,41.5,62.47,91.72,94.51,45.26,98.7,7.23,14.84,12.0,44.22,42.49,47.99,94.91,38.32,52.44,90.72,46.94,39.92,124.72,79.8,72.34,19.83,31.17,39.1,66.12,37.3,52.9,13.46,42.07,37.31,44.51,70.78,68.75,47.81,84.45,32.07,12.26,
2015-07-02,2076.78,155.38,97.33,61.96,64.99,85.99,,41.63,33.5,59.0,137.64,31.96,37.68,66.16,131.36,,80.19,112.81,142.45,86.14,20.93,52.91,47.58,21.46,35.7,75.92,90.5,144.45,,27.78,80.89,30.56,165.09,47.96,173.27,38.41,63.14,107.55,63.13,40.41,60.68,89.62,94.24,44.4,100.22,6.73,14.3,11.46,41.67,41.08,47.645,94.66,36.87,51.48,88.17,47.91,39.44,126.13,78.78,70.42,19.58,28.39,38.97,64.36,36.02,51.97,13.3,44.03,36.24,43.62,72.06,68.24,46.97,80.87,31.84,12.16,
2015-07-10,2076.6201,154.95,98.78,61.71,66.19,79.2,,40.49,33.93,58.47,129.84,31.89,37.6,66.64,128.74,,77.19,112.28,147.16,88.29,20.895,50.74,47.58,21.59,35.02,77.22,92.97,145.47,,27.89,80.34,29.17,166.95,46.94,174.49,37.72,63.75,109.72,63.95,40.15,60.17,91.89,94.62,44.61,101.64,6.7,14.49,11.34,40.0,41.62,47.78,95.55,36.92,51.23,87.36,48.21,39.74,122.17,82.41,71.14,18.22,28.4,39.03,62.41,35.93,49.01,13.1,43.78,34.83,43.44,71.26,68.42,45.99,77.1,31.29,12.02,
2015-07-17,2126.6399,156.69,100.48,61.59,67.59,77.94,,40.53,32.88,57.94,133.66,32.47,37.52,67.5,128.19,,78.18,112.78,154.3,87.37,21.13,50.27,48.22,22.01,34.84,78.25,93.24,148.1,,28.27,81.8,29.47,172.51,47.64,173.29,38.4,64.35,112.4,62.26,40.25,59.03,94.01,96.08,46.62,103.65,6.79,14.6,10.87,40.8,42.75,47.45,96.78,36.91,52.82,88.76,47.89,40.76,123.74,84.28,72.81,16.69,28.12,38.04,62.2,35.62,49.36,13.21,46.84,34.32,45.85,72.49,70.88,47.79,78.93,30.48,12.23,
2015-07-24,2079.6499,149.33,101.17,61.92,68.32,77.36,,39.6,32.46,55.93,128.48,31.51,37.69,67.0,124.37,,73.55,109.53,155.1,84.72,21.14,48.06,47.43,21.74,33.26,79.64,92.83,147.02,,26.83,81.11,28.06,159.75,47.75,171.52,36.44,64.54,111.84,61.88,38.68,57.72,89.23,95.83,45.94,102.28,6.74,14.28,10.31,38.04,43.81,46.11,96.18,35.38,54.46,87.85,48.57,41.16,117.52,82.6,73.92,16.25,29.27,37.4,60.29,35.87,49.03,12.79,46.47,31.88,45.28,74.5,74.8,46.53,77.26,29.77,12.26,
2015-07-31,2103.8401,151.34,103.11,64.05,68.95,78.08,,41.73,32.29,55.87,125.14,31.97,37.97,68.02,129.53,,78.4,115.81,152.16,84.51,21.07,46.75,47.43,22.21,34.02,78.74,93.01,147.98,,26.85,88.2,28.95,161.99,47.87,178.04,37.99,66.17,114.97,61.32,40.8,60.55,90.48,97.4,46.7,105.2,7.05,14.39,10.62,36.54,44.85,46.4,96.35,35.76,55.51,88.36,45.52,42.53,116.78,89.85,73.3,15.71,28.35,40.66,60.92,37.11,49.98,12.8,47.55,33.38,45.21,77.09,75.34,46.95,86.06,30.69,12.36,
2015-08-07,2077.5701,148.89,103.74,64.04,62.54,79.19,,43.23,30.76,55.35,122.55,32.38,37.46,68.49,126.88,,76.67,114.36,143.92,82.27,21.14,47.46,47.6,22.84,33.46,77.41,91.46,144.83,,25.91,90.28,28.88,155.12,47.54,177.42,37.98,68.92,116.71,60.02,44.45,61.59,90.93,97.77,46.74,107.0,6.78,14.645,10.25,36.96,44.57,47.62,99.1,35.36,55.23,89.41,43.39,42.59,115.9,91.19,70.41,16.29,26.83,40.36,61.91,30.0,50.32,12.64,47.93,32.71,45.11,75.79,74.21,45.11,83.51,31.06,12.49,
2015-08-14,2091.54,148.28,103.45,64.76,63.86,76.22,,43.01,32.64,55.66,121.96,32.33,38.23,67.79,128.05,,76.5,116.48,143.3,83.91,21.11,48.03,47.3,22.62,34.16,80.71,91.4,145.1,,25.62,93.31,29.02,155.75,47.31,177.01,37.61,69.77,116.16,55.54,44.72,62.05,95.29,97.89,47.0,109.04,6.61,14.76,9.91,38.97,46.43,48.3,99.23,36.84,57.98,90.1,43.39,43.11,116.17,89.89,72.99,16.65,27.12,41.23,62.53,30.53,50.64,12.81,49.38,32.96,45.6,75.94,74.22,45.05,82.5,31.19,12.54,
2015-08-21,1970.89,142.09,97.13,59.2,61.25,72.07,,40.4,30.18,52.35,111.45,30.35,34.92,64.98,119.75,,71.98,109.9,139.87,84.53,19.805,44.97,44.81,22.05,32.47,75.18,86.25,138.1,,24.5,88.36,26.56,148.85,44.31,162.55,35.93,67.46,111.41,52.3,42.97,56.59,88.74,90.68,43.07,106.96,6.14,14.135,9.18,37.75,44.91,45.69,96.25,36.3,53.93,80.77,41.95,42.0,108.94,85.71,69.15,16.54,24.51,40.13,58.77,30.18,45.96,12.0,46.74,31.22,42.78,72.13,71.19,42.21,79.44,29.97,11.93,
2015-08-28,1988.87,144.21,95.85,58.67,58.63,75.35,,42.26,35.97,53.84,127.62,31.09,32.53,63.35,122.27,,72.71,110.46,144.7,83.19,19.97,45.65,43.87,23.43,34.31,75.51,88.82,139.4,,25.04,86.1,28.42,147.98,43.73,152.73,36.38,67.04,107.21,51.72,42.44,58.43,87.09,94.08,43.93,101.82,6.32,13.69,9.88,42.05,44.03,44.95,93.53,35.95,50.9,81.2,40.85,41.1,111.67,88.86,70.25,16.79,25.87,40.0,59.24,29.49,47.99,12.1,46.22,31.35,42.59,73.08,72.46,42.94,81.28,28.24,11.83,
2015-09-04,1921.22,139.84,94.45,56.39,57.04,72.01,,41.19,36.62,51.69,121.15,30.26,31.79,61.46,118.0,,69.53,106.54,136.09,80.32,19.22,43.66,41.67,22.33,33.08,75.37,85.41,133.27,,24.6,84.05,28.52,143.7,41.7,144.23,35.41,66.58,103.52,50.47,40.73,57.13,85.94,90.53,42.61,94.62,6.16,13.52,9.66,39.6,44.05,44.31,90.92,35.94,47.57,77.1,39.64,40.11,106.26,88.54,67.13,16.0,24.56,39.22,58.23,28.42,46.53,11.03,44.72,30.32,40.55,70.73,69.16,41.44,80.02,27.37,11.53,
2015-09-11,1961.05,141.26,97.35,58.14,58.14,76.4,,42.9,38.01,51.98,131.08,30.15,32.77,61.92,120.49,,69.88,109.99,139.13,81.8,19.77,45.24,42.0,22.99,34.04,76.75,84.69,135.24,,25.59,83.27,29.47,147.37,41.64,149.94,35.96,66.99,104.05,50.74,42.61,58.38,87.74,91.35,43.48,95.85,6.51,13.94,10.22,39.27,45.66,45.71,91.62,36.85,48.18,78.99,40.16,40.46,105.9,92.86,70.05,16.17,26.16,39.82,60.76,29.59,47.57,11.13,45.95,30.39,41.06,71.02,70.76,42.56,80.53,27.32,11.71,
2015-09-18,1958.03,139.62,97.53,57.15,57.57,77.65,,42.14,37.53,53.21,127.59,29.7,33.23,62.69,115.24,,69.25,112.55,142.75,88.49,18.91,43.29,41.85,23.12,33.1,77.06,82.48,137.35,,23.96,86.65,29.02,144.51,40.42,149.94,35.52,67.45,107.85,49.21,43.55,56.12,85.16,92.15,43.48,97.29,6.6,13.46,9.92,38.05,46.24,46.53,93.05,36.98,48.05,75.83,40.01,40.69,103.79,95.49,71.4,14.63,25.41,41.84,61.35,29.11,47.8,10.94,44.32,29.02,41.17,70.62,69.79,40.59,75.87,28.26,11.99,
2015-09-25,1931.34,139.56,96.94,57.83,58.99,73.26,,41.36,36.53,52.77,126.74,29.4,32.56,63.14,110.52,,66.6,110.46,137.36,84.06,19.26,42.14,41.99,23.03,30.42,74.95,79.45,131.11,,23.09,87.25,28.81,145.42,38.7,148.17,34.47,68.22,108.71,47.7,42.19,53.4,83.06,91.3,43.94,98.61,6.57,13.89,9.33,36.14,44.52,46.69,93.47,34.6,48.05,77.25,38.97,41.59,100.28,91.07,72.44,12.94,25.34,42.73,58.42,28.84,47.17,9.96,45.38,27.1,41.67,70.08,70.69,39.79,70.47,27.2,11.8,
2015-10-02,1951.36,143.2,99.39,58.47,59.15,77.98,,43.5,37.78,55.09,123.33,29.63,31.96,64.28,107.96,,66.33,114.2,154.55,87.52,18.68,42.4,41.81,23.51,29.94,71.36,77.89,137.64,,23.58,88.98,30.51,144.58,38.92,144.79,34.39,67.41,109.14,45.4,42.13,53.91,80.48,92.07,45.57,98.54,6.91,13.44,9.53,36.63,44.0,47.77,94.16,34.91,47.63,75.4,37.84,41.51,102.41,91.25,73.93,15.4,25.76,40.7,59.99,29.02,48.77,10.09,45.91,28.22,40.75,70.22,70.67,38.97,79.44,27.45,12.19,
2015-10-09,2014.89,149.9,104.78,60.76,60.44,81.89,,45.26,36.95,58.4,116.91,30.8,32.97,66.34,113.09,,70.82,120.54,148.22,86.14,18.97,47.41,42.56,24.43,33.3,74.35,77.91,141.7,,25.21,90.61,32.14,152.39,43.23,148.94,36.36,69.44,114.73,47.27,45.74,59.46,85.52,95.82,47.11,101.05,6.98,13.82,10.0,41.39,42.1,50.06,99.47,36.49,49.46,78.08,38.94,43.25,105.58,92.5,75.25,17.22,26.6,39.61,61.8,29.47,50.87,10.72,46.88,30.99,41.58,71.36,73.98,40.15,86.0,28.85,12.8,
2015-10-16,2033.11,148.7,103.01,61.34,61.2,81.1,,44.98,34.7,58.37,121.07,31.38,34.38,67.12,108.71,,69.02,122.1,151.28,81.51,19.0,44.66,42.85,24.25,32.44,77.78,72.95,144.84,,24.22,90.84,33.04,150.39,42.13,150.29,36.47,69.79,117.28,45.93,44.76,54.41,87.12,97.64,47.51,103.66,7.02,13.72,10.49,38.93,43.52,50.23,99.7,36.17,48.93,79.27,38.1,42.83,104.28,91.82,78.77,17.6,27.18,40.54,63.36,28.58,52.57,10.78,47.14,28.59,40.77,72.93,76.0,39.44,79.52,29.42,12.54,
2015-10-23,2075.1499,155.79,107.99,63.45,61.68,85.06,,46.12,35.2,58.82,129.58,31.74,34.92,68.94,112.84,,72.8,119.99,149.88,78.31,19.11,46.21,43.56,24.28,32.68,78.87,68.98,149.92,,24.56,93.39,34.9,144.68,43.85,152.95,36.95,71.7,121.24,44.06,46.42,58.14,85.65,99.79,52.87,104.56,6.81,14.25,11.48,40.96,46.06,51.785,102.43,33.89,50.51,82.48,38.71,43.48,108.04,97.99,78.56,16.85,28.8,41.27,63.86,28.28,58.98,11.05,49.24,29.72,42.62,63.75,77.07,40.47,69.34,30.03,12.24,
2015-10-30,2079.3601,157.21,107.2,63.75,61.88,83.19,,45.43,35.03,58.09,123.13,29.78,37.28,66.35,103.51,,72.17,120.35,157.15,81.57,19.05,47.81,43.73,24.78,32.84,76.83,68.79,151.71,8.5554,24.99,95.06,33.86,140.08,42.69,166.71,36.44,70.52,119.71,46.12,52.57,59.81,91.78,98.99,52.64,102.66,7.42,14.0,11.0,41.09,45.53,51.58,102.19,33.81,50.16,82.5,39.1,43.74,109.16,98.35,77.71,16.86,28.4,37.89,64.44,28.11,56.72,10.95,46.26,31.6,42.18,67.52,77.58,40.57,66.82,29.33,12.38,
2015-11-06,2099.2,159.26,106.0,64.32,64.07,83.3,,46.95,35.41,57.82,129.67,30.46,36.16,65.82,106.48,,71.1,117.4,157.17,80.46,20.49,49.14,44.06,24.96,37.89,78.24,69.97,153.69,14.4,25.64,96.83,33.84,138.25,42.55,161.15,37.02,67.93,118.58,46.57,55.13,60.92,91.72,101.5,54.92,98.84,7.51,14.94,11.6,42.28,45.59,52.8,99.72,35.35,51.95,87.69,42.18,44.07,109.0,99.41,79.41,17.11,28.05,39.11,66.55,28.83,57.63,10.2,47.6,32.26,43.72,69.0,78.75,41.91,67.89,30.4,12.18,
2015-11-13,2023.04,155.65,103.15,63.22,62.41,80.3,,44.42,32.04,55.74,117.54,30.01,34.68,64.56,98.67,,68.6,116.43,153.27,79.55,19.69,46.71,42.98,24.95,37.88,76.01,66.45,151.07,13.39,24.42,93.94,32.11,131.75,40.19,156.03,35.31,66.09,117.32,42.85,53.01,54.51,86.98,96.86,52.84,100.43,7.14,14.29,10.72,40.96,45.43,52.36,98.04,34.26,48.77,84.29,41.4,42.83,102.64,95.5,75.6,15.14,27.31,38.72,64.83,26.12,56.13,9.8,45.14,30.52,42.38,62.05,78.11,40.87,60.23,29.25,11.69,
2015-11-20,2089.1699,158.95,107.97,65.66,63.34,86.21,,45.6,30.51,57.39,126.4,30.52,36.86,66.1,98.7,,71.22,118.13,157.68,84.47,20.26,48.15,44.19,25.31,38.81,75.49,67.42,156.13,14.21,23.52,96.06,34.66,138.5,41.22,163.0,35.64,66.25,120.23,47.04,56.65,56.27,90.25,99.5,54.19,101.02,7.39,14.82,10.16,43.27,48.01,54.44,100.1,34.19,50.83,86.53,41.03,44.44,105.18,94.02,80.99,14.67,26.89,38.44,67.61,28.45,58.12,9.67,45.98,31.75,44.04,64.73,80.19,41.63,61.71,32.19,11.94,
2015-11-27,2090.1101,157.99,107.46,65.3,62.84,87.59,,45.52,31.48,57.48,130.04,30.37,37.34,66.56,99.74,,71.26,118.91,165.12,83.65,20.64,48.32,44.0,25.28,40.48,75.37,69.45,156.63,14.35,23.3,99.34,34.46,138.46,41.85,166.79,35.15,69.27,120.85,48.07,57.43,56.41,90.6,98.67,53.93,99.37,7.19,14.78,10.73,43.3,47.11,54.06,100.74,34.79,51.42,86.28,42.24,44.12,107.01,92.5,79.97,16.4,26.49,36.89,67.34,29.8,57.55,9.99,45.55,32.16,43.9,65.33,79.84,40.66,61.73,32.37,11.94,
2015-12-04,2091.6899,158.22,109.1,63.52,64.49,87.85,,45.61,31.02,59.61,147.56,30.6,36.67,66.34,92.5,,73.31,119.23,162.02,86.62,21.06,48.09,43.92,25.75,42.0,68.71,67.25,158.35,15.22,23.05,97.79,34.94,140.43,40.23,166.99,33.96,70.18,121.3,48.08,59.05,55.49,89.67,98.7,55.91,98.14,7.41,14.56,11.37,42.23,47.44,53.71,101.06,34.82,49.14,86.72,40.7,44.31,106.73,94.27,82.14,16.21,25.39,35.45,66.41,29.69,58.88,9.32,46.71,31.33,44.34,64.4,80.4,40.34,64.58,32.05,12.18,
2015-12-11,2012.37,154.83,105.3,59.71,61.47,82.0,,44.32,29.79,56.23,144.42,29.91,34.57,65.21,87.61,,67.47,112.39,159.71,83.29,19.71,45.01,43.41,24.64,40.85,68.37,66.3,153.18,14.18,21.8,95.02,34.27,134.57,38.13,157.59,32.46,70.13,119.2,46.24,55.68,53.52,82.9,94.83,54.06,97.41,6.9,13.59,9.9,38.96,46.78,52.25,97.78,34.0,45.23,80.69,38.47,43.22,101.58,91.91,76.87,14.93,24.34,36.0,63.0,27.07,56.21,8.97,43.87,28.79,42.22,61.81,76.11,37.14,62.08,30.48,11.79,
2015-12-18,2005.55,146.92,101.93,58.29,61.33,83.51,,43.11,29.04,56.4,140.2,30.0,33.95,65.57,85.21,,66.56,112.62,78.23,84.77,19.735,45.74,40.08,24.17,41.17,65.83,64.47,152.14,14.16,21.46,94.98,33.87,134.9,36.8,156.7,30.84,70.78,123.54,44.41,55.96,50.33,82.55,96.29,54.13,102.11,6.84,13.53,10.01,37.33,46.01,52.45,97.9,33.85,43.82,79.55,37.49,43.58,99.62,95.9,77.03,14.18,24.44,37.89,62.75,26.19,54.94,9.06,42.11,27.08,42.36,62.01,76.32,36.04,58.86,29.51,11.64,
2015-12-24,2060.99,151.19,104.23,60.18,63.14,86.84,37.45,44.4,30.5,56.8,146.32,31.27,34.74,66.99,89.3,,68.91,115.78,79.18,85.85,20.52,48.71,41.15,24.76,43.37,67.62,68.92,157.09,15.02,21.87,96.73,34.98,138.25,38.52,157.31,32.1,72.87,126.88,47.13,57.12,52.75,85.88,98.59,55.67,103.93,7.13,13.86,10.14,39.86,47.11,53.82,100.54,34.8,45.66,82.55,37.85,44.41,103.82,99.92,77.83,15.26,24.7,39.67,65.29,27.22,56.75,9.58,43.66,28.98,43.42,62.28,78.26,37.44,61.22,30.72,11.87,
2015-12-31,2043.9399,150.64,104.5,59.9,62.09,85.73,38.4,42.84,30.45,56.42,145.15,30.13,34.58,66.62,88.01,,67.51,114.38,78.98,84.26,20.1,47.22,40.94,24.98,42.91,67.36,67.63,158.19,15.2,21.4,95.84,34.45,137.62,37.7,159.86,31.89,72.27,127.3,47.63,56.26,51.89,84.29,97.36,55.48,103.89,7.02,13.56,9.8,39.04,47.03,52.89,99.92,35.27,44.98,81.41,36.67,43.99,102.61,101.21,78.4,14.37,24.61,39.12,64.61,26.42,54.81,9.57,43.46,28.59,42.67,62.25,77.55,36.91,60.05,29.98,11.54,
2016-01-08,1922.03,140.49,98.2,56.71,58.23,73.58,37.76,38.34,28.95,51.94,128.2,28.04,30.72,62.55,86.02,,63.66,104.35,76.04,81.25,18.385,43.33,38.3,23.43,38.26,68.04,64.27,150.28,13.54,19.15,91.18,31.51,131.63,35.9,143.92,30.27,71.48,125.23,47.88,52.57,49.38,75.73,89.89,52.33,105.17,7.33,12.47,8.53,34.81,44.6,47.56,97.21,34.18,40.14,73.05,33.99,44.13,93.47,91.78,73.23,12.66,23.0,39.88,58.15,23.47,50.36,9.13,40.65,25.74,39.7,58.22,72.88,32.37,55.39,27.9,11.16,
2016-01-15,1880.33,138.69,99.27,56.61,58.13,67.47,37.61,38.33,27.11,48.79,119.97,27.65,28.94,63.35,84.35,,61.74,102.58,74.69,81.24,17.12,41.95,37.61,23.42,38.71,72.07,64.27,146.72,12.54,17.75,89.27,29.76,130.03,36.42,139.27,30.29,70.67,125.36,48.15,54.98,48.17,74.86,88.71,50.99,105.26,7.16,11.94,8.22,34.23,42.56,46.7,93.93,32.57,37.91,70.17,33.34,43.27,91.68,82.92,70.86,11.96,21.44,37.79,55.08,22.96,48.03,8.54,39.08,24.52,39.05,54.98,71.83,30.24,47.24,25.82,11.05,
2016-01-22,1906.9,139.52,102.24,57.27,58.53,65.04,37.99,39.11,27.27,52.08,124.51,28.24,28.75,64.61,86.41,,62.56,104.99,78.84,82.48,15.94,42.89,37.65,24.07,38.95,72.91,65.82,146.57,13.35,18.27,88.06,29.93,122.5,36.45,140.55,30.59,71.61,126.72,48.16,54.96,46.97,73.94,88.0,52.29,106.6,7.26,11.67,8.34,33.67,44.92,48.19,95.85,32.07,38.06,69.87,33.23,42.93,91.58,85.76,71.55,12.63,21.74,37.85,58.0,23.37,50.3,9.17,38.71,24.26,39.37,58.09,72.7,30.28,44.75,25.42,11.45,
2016-01-29,1940.24,151.0,105.54,57.96,60.6,64.94,38.45,39.92,27.93,53.52,133.71,28.01,27.97,67.53,89.89,,61.21,107.87,78.21,79.1,15.8,44.89,37.64,23.92,38.63,74.28,69.58,151.44,13.76,17.81,100.72,31.02,124.79,34.21,140.72,34.39,73.44,128.42,49.75,46.12,53.24,76.35,89.03,55.09,111.71,7.2,12.32,8.56,32.93,46.19,47.86,99.3,31.94,38.0,70.08,32.8,43.7,95.57,81.96,68.06,13.45,23.88,40.15,57.16,24.34,52.93,9.5,40.18,26.55,40.06,62.6,74.49,30.58,47.98,25.61,11.72,
2016-02-05,1880.05,153.47,98.97,58.21,63.37,59.43,42.01,40.12,28.2,53.43,128.36,28.14,24.87,66.19,99.0,,60.39,106.17,82.02,74.32,15.33,44.84,38.32,25.3,38.0,74.1,69.19,147.87,13.2,17.6,100.35,29.04,128.57,34.97,111.28,34.98,71.84,129.15,42.06,42.49,54.06,73.36,82.76,50.16,113.61,5.96,11.19,8.05,33.42,43.61,47.04,97.32,31.01,36.81,65.35,30.81,43.58,98.83,69.58,58.51,13.43,21.73,35.66,53.88,23.54,49.88,9.75,40.54,29.52,40.09,59.03,71.54,28.93,45.86,23.99,11.7,
2016-02-12,1864.78,153.96,94.7,57.31,63.91,61.24,40.59,39.0,28.12,51.84,121.66,27.11,24.34,65.7,97.01,,60.66,106.63,81.04,71.27,14.87,43.64,38.49,24.81,36.25,70.08,66.01,158.99,12.29,18.54,97.15,28.64,121.04,34.16,98.94,33.52,74.97,128.63,40.81,41.93,55.78,72.74,84.89,50.5,111.67,5.86,11.09,7.07,32.01,40.52,48.94,98.49,32.03,35.38,61.64,28.45,44.2,96.33,68.77,59.68,14.25,20.82,35.11,54.49,23.07,51.14,9.17,40.79,29.89,39.1,58.79,70.42,26.6,41.08,22.6,11.07,
2016-02-19,1917.78,156.45,98.95,59.32,64.0,65.16,41.56,41.28,29.95,54.01,128.67,28.82,25.06,67.46,96.59,,62.4,107.77,86.21,72.61,15.28,45.38,39.43,26.3,38.51,72.08,67.62,166.24,13.67,19.88,101.44,28.71,133.08,34.01,100.54,33.57,75.52,130.43,44.38,41.89,58.28,76.99,86.79,51.82,114.75,6.0,11.39,7.68,34.27,41.7,51.25,99.58,32.05,36.81,65.36,31.06,45.68,101.6,70.85,62.14,13.97,21.97,34.95,57.61,25.08,52.76,9.41,41.78,30.14,39.46,58.55,71.53,28.93,44.12,22.87,11.62,
2016-02-26,1948.05,158.27,101.12,60.17,64.32,66.72,38.93,41.44,32.45,54.82,133.11,29.12,26.2,66.28,97.66,,65.16,106.28,87.93,73.6,15.68,46.81,40.06,26.53,40.75,76.45,70.44,167.53,13.44,20.7,101.94,29.8,132.03,35.24,106.73,35.41,73.45,131.3,46.82,42.9,54.32,78.41,87.57,51.3,112.52,6.09,11.38,8.39,33.74,43.03,51.68,98.36,32.48,38.47,66.99,32.63,46.21,104.88,75.19,69.72,13.88,21.54,37.47,57.66,25.11,53.3,9.87,42.83,29.82,39.29,64.9,72.73,29.77,43.89,25.59,11.3,
2016-03-04,1999.99,160.07,103.18,61.03,65.38,71.53,38.53,42.81,33.57,57.22,146.06,29.63,27.89,68.16,102.24,,69.67,106.33,87.36,73.6,17.13,49.17,41.0,27.08,44.25,77.91,73.0,167.97,15.44,21.89,106.55,30.63,137.8,38.73,115.4,36.3,75.23,132.54,47.48,46.5,56.97,80.32,90.05,52.03,114.29,6.15,12.01,8.87,37.24,44.93,52.58,100.0,33.38,39.35,71.47,34.27,47.09,107.38,74.01,71.06,16.18,22.93,38.48,60.06,26.8,54.89,10.79,43.76,31.6,41.03,65.4,73.9,31.05,48.86,27.44,11.95,
2016-03-11,2022.1899,161.88,105.68,62.27,65.52,70.28,38.32,43.41,34.12,59.15,148.82,29.91,27.72,68.37,104.0,,71.41,106.36,87.63,74.65,17.4,51.42,42.6,26.52,43.09,77.98,74.95,169.75,16.33,21.26,106.35,31.76,142.36,39.9,116.99,36.28,75.53,133.15,49.08,47.59,58.29,78.45,88.58,53.07,115.82,6.01,12.21,9.26,37.11,45.83,52.95,101.31,33.42,40.36,73.55,34.34,47.3,106.61,72.82,71.63,16.46,24.61,37.75,59.72,26.73,56.06,10.91,44.71,31.32,40.46,66.35,71.63,31.38,49.88,28.72,11.82,
2016-03-18,2049.5801,165.33,107.77,63.52,67.23,72.64,40.46,43.88,32.52,60.35,152.49,30.12,28.62,70.48,110.09,,73.49,108.14,85.81,70.95,17.36,55.21,43.68,26.32,43.91,78.49,75.46,167.62,17.33,22.01,106.73,32.68,147.09,40.94,117.29,36.56,76.16,135.54,48.17,48.95,59.63,79.6,92.31,53.49,118.5,6.08,12.11,9.48,40.6,47.46,53.99,101.29,32.73,41.43,74.94,33.27,48.19,113.51,77.62,72.65,18.9,26.27,36.93,62.23,26.76,57.09,11.62,45.91,33.44,41.32,66.5,73.78,31.41,49.02,30.09,12.33,
2016-03-24,2035.9399,164.46,114.3,62.7,66.19,72.37,40.51,44.02,31.29,58.8,153.0,29.36,28.04,69.91,107.4,,72.84,110.53,87.34,71.12,17.1,54.12,43.98,26.35,46.5,77.3,76.37,167.98,17.57,22.07,104.8,31.88,147.95,40.79,115.83,36.01,75.44,133.55,45.93,48.93,57.91,79.88,91.91,54.21,118.48,5.78,11.88,9.39,40.32,47.0,53.99,100.68,32.07,38.9,70.76,33.73,48.12,111.57,74.47,72.44,18.78,25.47,37.0,60.96,25.85,56.7,11.57,45.58,32.76,40.78,64.07,74.14,29.81,48.12,30.34,12.4,
