Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-04-30,1335.1800537109375,44.5,7.921875,86.03125,7.4375,8.5,2.25,,30.25,0.4674479067325592,25.609375,40.46875,31.321374893188477,56.375,17.59375,12.5,31.9375,14.472222328186035,4.6171875,18.84375,
1999-05-03,1354.6300048828125,46.9375,8.078125,75.46875,7.375,8.375,2.3125,,31.5625,0.4739583432674408,25.515625,42.125,30.828125,57.4375,18.34375,13.6484375,32.6875,14.166666984558105,4.6875,19.25,
1999-05-04,1332.0,46.96875,7.875,71.5,7.125,8.25,2.46875,,30.5,0.4765625,25.046875,41.25,30.334875106811523,56.4375,17.71875,13.1171875,32.1875,14.527777671813965,4.546875,19.1875,
1999-05-05,1347.31005859375,46.1875,7.90625,73.25,5.890625,8.1875,2.46875,,30.9375,0.453125,24.734375,40.9375,29.65665626525879,55.96875,18.5625,14.0390625,32.1875,14.277777671813965,4.6875,18.875,
1999-05-06,1332.050048828125,46.0625,8.125,68.6875,6.171875,8.0625,2.4375,,30.4375,0.4375,24.765625,39.59375,29.47168731689453,55.875,17.0625,13.50390625,31.59375,14.36111068725586,4.40625,19.6875,
1999-05-07,1345.0,46.4375,8.4921875,68.1875,6.640625,8.125,2.25,,31.6875,0.4296875,24.34375,39.46875,29.594999313354492,55.625,18.125,13.515625,31.25,14.666666984558105,4.328125,19.1875,
1999-05-10,1340.300048828125,47.09375,9.0546875,73.4375,6.5,8.0,2.5,,31.9375,0.4296875,23.625,40.5,29.34837532043457,58.75,17.4375,13.25,31.21875,14.027777671813965,4.6328125,19.0625,
1999-05-11,1355.6099853515625,47.5,9.03125,74.1875,6.3125,7.875,2.5,,32.125,0.4375,23.984375,41.1875,29.04009437561035,58.8125,17.9375,13.6875,30.90625,14.666666984558105,4.8359375,19.75,
1999-05-12,1364.0,46.9375,9.2109375,71.46875,6.5,7.75,2.5,,33.5,0.4661458432674408,24.15625,40.65625,28.793468475341797,59.4375,17.5625,14.5703125,31.0,15.19444465637207,4.96875,19.96875,
1999-05-13,1367.56005859375,45.46875,9.1796875,68.0,6.5,7.75,2.5,,34.875,0.5,24.1875,41.65625,28.978437423706055,61.75,17.78125,14.3828125,31.53125,15.11111068725586,4.8359375,20.4375,
1999-05-14,1337.800048828125,45.15625,9.0390625,66.1875,6.53125,7.9375,2.46875,,33.5625,0.5091145634651184,23.703125,40.5625,28.978437423706055,59.875,16.21875,14.0,30.9375,14.80555534362793,4.8203125,18.890625,
1999-05-17,1339.489990234375,44.625,9.203125,68.8125,6.546875,8.1875,2.5,,33.375,0.5833333134651184,24.078125,39.5,28.60849952697754,59.8125,16.71875,13.59375,30.625,15.083333015441895,4.9375,18.84375,
1999-05-18,1333.3199462890625,44.03125,9.3046875,66.3125,6.75,8.125,2.65625,,32.6875,0.6236979365348816,23.5625,38.78125,29.163406372070312,60.0,17.0625,12.8984375,30.09375,15.13888931274414,4.5859375,19.0625,
1999-05-19,1344.22998046875,44.6875,9.734375,69.78125,6.765625,8.0,2.59375,,31.9375,0.6041666865348816,24.078125,38.375,29.533344268798828,59.25,16.375,12.921875,29.5,14.61111068725586,4.6328125,19.6875,
1999-05-20,1338.8299560546875,44.71875,10.03125,65.40625,6.828125,7.8125,2.625,,31.9375,0.5481770634651184,24.484375,38.25,29.410030364990234,57.1875,16.1875,12.78125,29.75,14.11111068725586,4.53125,19.75,
1999-05-21,1330.2900390625,44.46875,9.90625,64.28125,6.9375,7.9375,2.625,,31.875,0.546875,23.890625,37.5,29.101749420166016,55.25,16.53125,12.5390625,30.53125,13.61111068725586,4.5703125,18.75,
1999-05-24,1306.6500244140625,44.90625,9.8515625,58.75,6.828125,7.6875,2.53125,,31.25,0.5416666865348816,23.421875,38.875,29.47168731689453,53.0,17.15625,11.59375,29.03125,13.80555534362793,4.3125,18.5,
1999-05-25,1284.4000244140625,44.8125,9.546875,55.78125,7.0,7.8125,2.34375,,31.0,0.5390625,23.625,37.03125,29.47168731689453,54.75,16.5625,11.4453125,28.84375,13.75,4.2265625,17.9375,
1999-05-26,1304.760009765625,44.40625,9.1953125,60.46875,6.6875,8.0625,2.40625,,31.5,0.5299479365348816,24.515625,36.75,29.594999313354492,55.3125,17.6875,12.3515625,30.59375,13.63888931274414,4.5546875,18.65625,
1999-05-27,1281.4100341796875,43.0,9.3125,57.28125,6.609375,8.125,2.40625,,30.625,0.5286458134651184,25.125,35.5625,29.22506332397461,53.9375,17.09375,12.046875,30.0,13.777777671813965,4.4609375,18.8125,
